param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,dame_backtrack_estimate,dame_backtrack_mse,dame_backtrack_time,status
alpha,0.33214285714285713,10000,1000,0.33214285714285713,normal,0.1,3366929965,0.019108609464361534,0.00019357825750164248,0.07585382461547852,0.009236341126750475,1.6329454939900143e-05,0.05641031265258789,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,3185495976,0.05340440365372293,1.3948613352968512e-06,0.09424948692321777,0.05058731172969852,1.5985078698196384e-05,0.12403345108032227,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,1820881438,-0.0304308452834207,1.4997463491621182e-05,0.10849285125732422,-0.0314347861060724,2.3781195308039718e-05,0.11091017723083496,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,2165663450,-0.02885262784225995,0.00039749009281524113,0.0963442325592041,-0.04177622569001178,4.918996398920613e-05,0.1187429428100586,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,3689975065,0.009197380684879408,1.4372252796823333e-05,0.10900592803955078,0.00894676899814358,1.2534883406116734e-05,0.07891845703125,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,4198392232,0.03948294426804757,0.00014878502375114495,0.0905303955078125,0.03961627857101243,0.00014555004568833204,0.07442450523376465,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,1441505965,0.01137757813210136,0.0004067472970311871,0.09092593193054199,0.02148867221410168,0.00010114089440466316,0.05951881408691406,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,1167967466,0.015210639401123965,5.496923750819593e-07,0.08048415184020996,0.010139558669348944,3.3785076628077225e-05,0.06602787971496582,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,3848499095,-0.015655802643876438,1.6510015623885757e-05,0.08354067802429199,-0.016333978408962332,1.1458740123448681e-05,0.058326005935668945,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,3708029225,0.023167360113430794,7.871178979126573e-08,0.08797907829284668,0.022013003881217866,7.635264700310467e-07,0.08420324325561523,ok
alpha,0.6142857142857143,10000,1000,0.6142857142857143,normal,0.1,4099314454,-0.034080024401624734,2.323849852239175e-05,0.09498763084411621,-0.03174546503223549,6.180560034835643e-06,0.07658100128173828,ok
